Customer_ID,RECENCY,FREQUENCY,MONETIZATION,LOG_RECENCY,LOG_FREQUENCY,LOG_MONETIZATION,s_LOG_RECENCY,s_LOG_FREQUENCY,s_LOG_MONETIZATION,CLUSTER
KD-16615,291,5,2243.5099999999998,2.4638929889859074,0.6989700043360189,3.3509280096547585,1.083728577986364,-0.2897813086935548,0.1490839495770014,1
TG-21310,339,5,3058.3720000000003,2.530199698203082,0.6989700043360189,3.485490308977373,1.2049295260764772,-0.2897813086935548,0.4429411768473851,1
EB-13930,163,5,944.6000000000001,2.2121876044039577,0.6989700043360189,2.9752479412406814,0.6236404268642899,-0.2897813086935548,-0.671326401618265,1
BS-11365,560,5,10501.652999999998,2.7481880270062002,0.6989700043360189,4.021257664048644,1.6033868230142942,-0.2897813086935548,1.612950237451863,1
MC-18130,371,5,1581.9979999999998,2.569373909615046,0.6989700043360189,3.1992059301164537,1.27653542568856,-0.2897813086935548,-0.18224681567642761,1
PO-19195,88,5,1056.8580000000002,1.9444826721501687,0.6989700043360189,3.0240166391908327,0.13430696452508778,-0.2897813086935548,-0.5648252907620992,1
Co-12640,551,5,1300.076,2.741151598851785,0.6989700043360189,3.113968741088268,1.5905250512033928,-0.2897813086935548,-0.36838783849064427,1
BP-11050,85,5,983.4200000000001,1.9294189257142929,0.6989700043360189,2.9927390363736204,0.1067721890646233,-0.2897813086935548,-0.6331293379268588,1
JO-15550,217,5,1090.8379999999997,2.3364597338485296,0.6989700043360189,3.0377602584434644,0.8507954174780916,-0.2897813086935548,-0.5348119670706284,1
EM-13810,134,5,2567.01,2.1271047983648077,0.6989700043360189,3.409427560504852,0.46811895882797294,-0.2897813086935548,0.2768353026373175,1
BO-11350,139,5,2682.728,2.143014800254095,0.6989700043360189,3.428576642076583,0.4972005907753724,-0.2897813086935548,0.31865307807494075,1
TS-21430,174,5,2054.1400000000003,2.2405492482825995,0.6989700043360189,3.312630039629061,0.6754822113242428,-0.2897813086935548,0.0654488204324418,1
BT-11305,338,5,2567.656,2.5289167002776547,0.6989700043360189,3.409536838980527,1.2025843551760464,-0.2897813086935548,0.27707394503584865,1
BE-11455,256,6,1727.6520000000003,2.4082399653118496,0.7781512503836436,3.237456267251585,0.9820013272599745,0.09569805918442446,-0.09871570726590038,1
BD-11725,95,6,1526.5000000000002,1.9777236052888478,0.7781512503836436,3.183696808634681,0.19506752193131227,0.09569805918442446,-0.21611564415940962,1
CC-12100,459,6,1770.9449999999997,2.661812685537261,0.7781512503836436,3.2482050735743684,1.445502750629488,0.09569805918442446,-0.07524245778681245,1
TS-21160,506,6,2163.624,2.7041505168397992,0.7781512503836436,3.3351817902084426,1.5228913792393026,0.09569805918442446,0.11469734642159793,1
RR-19525,172,6,3302.262,2.2355284469075487,0.7781512503836436,3.5188115270249902,0.6663047707000189,0.09569805918442446,0.5157080721370457,1
NP-18685,408,6,1228.698,2.61066016308988,0.7781512503836436,3.0894451513562213,1.3520018924053623,0.09569805918442446,-0.4219424679645221,1
MS-17710,415,6,1613.4019999999998,2.6180480967120925,0.7781512503836436,3.2077425909659545,1.3655061753053956,0.09569805918442446,-0.16360445076433855,1
JH-15820,176,6,528.9100000000001,2.24551266781415,0.7781512503836436,2.723381778219142,0.6845547646162871,0.09569805918442446,-1.2213518744388046,1
RC-19960,112,6,885.7520000000002,2.0492180226701815,0.7781512503836436,2.9473121416295256,0.3257509968325741,0.09569805918442446,-0.7323326170042982,1
VD-21670,583,6,6442.254,2.765668554759014,0.7781512503836436,3.8090378438341466,1.635339193472272,0.09569805918442446,1.149504471037474,1
JG-15805,225,6,1507.018,2.3521825181113627,0.7781512503836436,3.178118439609913,0.8795348373915458,0.09569805918442446,-0.22829768966963976,1
BD-11770,329,6,658.466,2.5171958979499744,0.7781512503836436,2.8185333550098743,1.181160092514498,0.09569805918442446,-1.013559805881081,1
CM-11815,133,6,1673.8880000000001,2.123851640967086,0.7781512503836436,3.223726395945638,0.46217256568698845,0.09569805918442446,-0.1286990081834312,1
RM-19375,347,6,1453.4740000000002,2.5403294747908736,0.7781512503836436,3.1624072674394204,1.223445578839104,0.09569805918442446,-0.26260775656378244,1
DH-13075,279,6,4932.872000000001,2.4456042032735974,0.7781512503836436,3.69309984637337,1.0502988060384184,0.09569805918442446,0.8963190049700192,1
JE-15475,195,6,1388.6820000000002,2.290034611362518,0.7781512503836436,3.142602806243931,0.765935696238196,0.09569805918442446,-0.3058567504037116,1
JL-15850,616,6,2725.2560000000008,2.7895807121644256,0.7781512503836436,3.4354073044714957,1.6790478344624846,0.09569805918442446,0.3335698825728835,1
LS-16945,180,6,2845.2700000000004,2.255272505103306,0.7781512503836436,3.454123484771971,0.7023946113922234,0.09569805918442446,0.37444228796337287,1
PA-19060,105,6,729.4079999999999,2.0211892990699383,0.7781512503836436,2.8629705222582698,0.27451775189836014,0.09569805918442446,-0.9165178942825236,1
MZ-17515,284,6,2564.906,2.4533183400470375,0.7781512503836436,3.4090714534909723,1.0643993503374194,0.09569805918442446,0.27605763593396176,1
EH-13990,407,6,825.9499999999999,2.60959440922522,0.7781512503836436,2.9169537575124562,1.350053818366513,0.09569805918442446,-0.7986292738387879,1
KC-16255,409,6,2120.954,2.611723308007342,0.7781512503836436,3.3265312494864787,1.3539451975923462,0.09569805918442446,0.09580629057800438,1
TB-21280,585,6,2198.45,2.7671558660821804,0.7781512503836436,3.3421165927799117,1.6380578254870581,0.09569805918442446,0.12984157229747773,1
SN-20560,113,6,1860.4180000000001,2.05307844348342,0.7781512503836436,3.269610532765332,0.33280739682761584,0.09569805918442446,-0.028497203596222157,1
BW-11200,205,6,1738.4060000000002,2.311753861055754,0.7781512503836436,3.2401512122554013,0.8056359571273959,0.09569805918442446,-0.09283048480422927,1
VG-21790,156,6,846.01,2.1931245983544616,0.7781512503836436,2.927375496513198,0.5887954702388744,0.09569805918442446,-0.775870274167184,1
PF-19165,198,6,2770.0,2.296665190261531,0.7781512503836436,3.4424797690644486,0.7780556228404127,0.09569805918442446,0.3490147348510865,1
LL-16840,251,6,2741.2040000000006,2.399673721481038,0.7781512503836436,3.437941356873892,0.9663432304229725,0.09569805918442446,0.33910374767830037,1
MA-17995,188,6,2453.2839999999997,2.27415784926368,0.7781512503836436,3.3897478264344696,0.7369148227594999,0.09569805918442446,0.2338586879655055,1
RC-19825,371,6,966.4089999999999,2.569373909615046,0.7781512503836436,2.9851609658053437,1.27653542568856,0.09569805918442446,-0.6496783328270881,1
SP-20545,329,6,1306.0859999999998,2.5171958979499744,0.7781512503836436,3.1159717742558795,1.181160092514498,0.09569805918442446,-0.36401361349799793,1
DW-13585,244,7,1204.854,2.3873898263387296,0.8450980400142568,3.0809344238105374,0.9438896996254937,0.42161622082521305,-0.4405281997127017,1
AS-10240,194,7,584.6080000000001,2.287801729930226,0.8450980400142568,2.7668647541142724,0.761854248828701,0.42161622082521305,-1.1263937264706794,1
SW-20245,83,7,1085.078,1.919078092376074,0.8450980400142568,3.0354609582324943,0.08787034912367586,0.42161622082521305,-0.5398331802043158,1
MP-17470,721,7,3206.132,2.857935264719429,0.8450980400142568,3.5059813987703063,1.803992001858987,0.42161622082521305,0.4876896306164705,1
PJ-19015,136,7,1824.234,2.1335389083702174,0.8450980400142568,3.26108054582936,0.47987976315650016,0.42161622082521305,-0.04712499401207769,1
TB-21250,351,7,1602.3759999999997,2.545307116465824,0.8450980400142568,3.204764431576569,1.2325441285541994,0.42161622082521305,-0.17010815696540352,1
SF-20065,61,7,763.5459999999999,1.7853298350107671,0.8450980400142568,2.88283520634906,-0.1566059005569049,0.42161622082521305,-0.8731373856489235,1
PW-19240,466,7,3922.4149999999995,2.66838591669,0.8450980400142568,3.5935535410592445,1.457517852225287,0.42161622082521305,0.6789297257151582,1
KT-16465,393,7,3057.1,2.5943925503754266,0.8450980400142568,3.4853096450518586,1.3222665894860637,0.42161622082521305,0.4425466428621106,1
JM-15535,104,7,1733.4429999999998,2.0170333392987803,0.8450980400142568,3.2389095655237314,0.2669211410812115,0.42161622082521305,-0.09554199365666836,1
AB-10255,168,9,914.5319999999998,2.225309281725863,0.9542425094393249,2.9611989062916906,0.647625325990237,0.9529660439392273,-0.7020066922845031,1
KB-16315,298,9,1569.464,2.4742162640762553,0.9542425094393249,3.1957513584045487,1.102598323493522,0.9529660439392273,-0.1897909113836009,1
SP-20650,388,9,1872.4360000000001,2.5888317255942073,0.9542425094393249,3.2724069824078987,1.3121020489199002,0.9529660439392273,-0.022390315245602112,1
TC-21475,155,9,1244.976,2.1903316981702914,0.9542425094393249,3.0951609794092407,0.5836903737224151,0.9529660439392273,-0.40946023934870746,1
LH-17155,387,9,1739.6889999999999,2.5877109650189114,0.9542425094393249,3.240471617445918,1.3100534290153447,0.9529660439392273,-0.09213078376343103,1
ON-18715,412,9,1567.52,2.6148972160331345,0.9542425094393249,3.1952130907048124,1.3597467321039887,0.9529660439392273,-0.1909663806983344,1
MG-17890,101,9,776.3839999999999,2.0043213737826426,0.9542425094393249,2.890076576712061,0.24368514745651754,0.9529660439392273,-0.8573236768521706,1
JS-15880,536,5,3868.02,2.72916478969277,0.6989700043360189,3.5874887109815905,1.5686145590103715,-0.2897813086935548,0.6656853462756199,1
BF-11005,41,4,1333.8799999999999,1.6127838567197355,0.6020599913279624,3.125116760853403,-0.47199986905432434,-0.7615699255703784,-0.3440427864647123,1
AB-10150,43,5,966.71,1.6334684555795866,0.6989700043360189,2.9852962111162733,-0.43419082948237886,-0.2897813086935548,-0.6493829840386744,1
JS-15685,44,4,1131.0639999999999,1.6434526764861874,0.6020599913279624,3.0534871796915533,-0.41594083556611156,-0.7615699255703784,-0.5004675073317008,1
MW-18235,46,2,5253.876,1.662757831681574,0.3010299956639812,3.7204798185164285,-0.38065325848180664,-2.2270792252228206,0.9561114040089919,1
EK-13795,46,4,1303.4779999999998,1.662757831681574,0.6020599913279624,3.115103705577818,-0.38065325848180664,-0.7615699255703784,-0.36590930238039326,1
EJ-13720,304,4,2162.174,2.482873583608754,0.6020599913279624,3.3348906406807277,1.118422896114389,-0.7615699255703784,0.11406153391418627,1
RE-19450,304,5,876.696,2.482873583608754,0.6989700043360189,2.9428490250533788,1.118422896114389,-0.2897813086935548,-0.7420791735706854,1
BT-11395,304,6,2186.6130000000003,2.482873583608754,0.7781512503836436,3.3397719257734324,1.118422896114389,0.09569805918442446,0.12472128712945697,1
NG-18355,50,5,1869.5800000000002,1.6989700043360187,0.6989700043360189,3.2717440535047864,-0.3144616210149793,-0.2897813086935548,-0.02383801976853797,1
NG-18430,50,5,1395.938,1.6989700043360187,0.6989700043360189,3.144866129708469,-0.3144616210149793,-0.2897813086935548,-0.3009141033097395,1
MH-18025,51,5,2984.9480000000003,1.7075701760979363,0.6989700043360189,3.4749367698004745,-0.29874150786823556,-0.2897813086935548,0.41989435187468216,1
CG-12040,51,6,904.4680000000001,1.7075701760979363,0.7781512503836436,2.956393206166244,-0.29874150786823556,0.09569805918442446,-0.7125013830044569,1
AB-10600,52,4,1515.862,1.7160033436347992,0.6020599913279624,3.180659666093876,-0.28332665900998744,-0.7615699255703784,-0.22274815780073873,1
GH-14425,52,4,4172.8460000000005,1.7160033436347992,0.6020599913279624,3.6204323572532053,-0.28332665900998744,-0.7615699255703784,0.7376277001019572,1
PM-19135,53,4,4115.661999999999,1.7242758696007892,0.6020599913279624,3.614439700987779,-0.26820544424883686,-0.7615699255703784,0.7245409338754027,1
RB-19705,56,4,2067.45,1.7481880270062005,0.6020599913279624,3.315435015208056,-0.22449680325862478,-0.7615699255703784,0.07157432772797695,1
LC-17050,56,5,2095.064,1.7481880270062005,0.6989700043360189,3.3211972943296644,-0.22449680325862478,-0.2897813086935548,0.0841579962143051,1
HG-14845,56,5,785.6280000000002,1.7481880270062005,0.6989700043360189,2.8952169534306162,-0.22449680325862478,-0.2897813086935548,-0.8460981191941642,1
VB-21745,56,6,2005.5959999999998,1.7481880270062005,0.7781512503836436,3.302243454785591,-0.22449680325862478,0.09569805918442446,0.042766590429868044,1
AH-10195,57,4,1587.452,1.7558748556724915,0.6020599913279624,3.200700602341782,-0.21044617500154617,-0.7615699255703784,-0.17898274960425073,1
GT-14635,58,3,9351.212,1.7634279935629373,0.47712125471966244,3.9708679029366687,-0.19663991792461857,-1.3698112404680178,1.502909047923129,1
KC-16675,59,4,1146.05,1.7708520116421442,0.6020599913279624,3.059203565493851,-0.18306967683648215,-0.7615699255703784,-0.4879840607026888,1
CR-12580,59,4,2148.852,1.7708520116421442,0.6020599913279624,3.3322065049299128,-0.18306967683648215,-0.7615699255703784,0.10819991670548545,1
JC-16105,59,5,858.5760000000001,1.7708520116421442,0.6989700043360189,2.9337787443655916,-0.18306967683648215,-0.2897813086935548,-0.7618868577949791,1
EJ-14155,59,5,2656.6910000000003,1.7708520116421442,0.6989700043360189,3.424341044512333,-0.18306967683648215,-0.2897813086935548,0.309403377658633,1
BG-11740,59,6,1006.3560000000001,1.7708520116421442,0.7781512503836436,3.0027516402485115,-0.18306967683648215,0.09569805918442446,-0.6112638077802754,1
TH-21115,60,4,2942.772,1.7781512503836436,0.6020599913279624,3.468756615148311,-0.16972751785663845,-0.7615699255703784,0.4063981265624729,1
TB-21175,60,4,3589.2959999999994,1.7781512503836436,0.6020599913279624,3.5550092749578863,-0.16972751785663845,-0.7615699255703784,0.594756735057786,1
NL-18310,60,4,1418.0900000000004,1.7781512503836436,0.6020599913279624,3.15170379450221,-0.16972751785663845,-0.7615699255703784,-0.28598200696917503,1
RA-19945,63,5,1686.9225000000001,1.7993405494535817,0.6989700043360189,3.227095130843136,-0.13099594503449868,-0.2897813086935548,-0.12134236296132195,1
BF-11215,67,4,1585.162,1.8260748027008264,0.6020599913279624,3.20007365274358,-0.08212884126322635,-0.7615699255703784,-0.18035188250026574,1
DW-13195,71,6,1080.7510000000002,1.8512583487190752,0.7781512503836436,3.0337256460509643,-0.0360962498449788,0.09569805918442446,-0.5436227559523518,1
BD-11620,71,6,1538.1099999999997,1.8512583487190752,0.7781512503836436,3.186987395728556,-0.0360962498449788,0.09569805918442446,-0.20892965815615666,1
NK-18490,72,7,572.048,1.8573324964312685,0.8450980400142568,2.757432471556166,-0.024993414698297592,0.42161622082521305,-1.1469919505892388,1
SV-20815,78,4,1271.0900000000001,1.8920946026904804,0.6020599913279624,3.1041763020249533,0.03854767014767509,-0.7615699255703784,-0.38977257259407094,1
RS-19420,78,5,3221.29,1.8920946026904804,0.6989700043360189,3.508029824394481,0.03854767014767509,-0.2897813086935548,0.4921629836820752,1
BK-11260,79,6,659.1379999999999,1.8976270912904414,0.7781512503836436,2.8189763498962646,0.04866041547208544,0.09569805918442446,-1.0125923933913652,1
RW-19690,81,5,3495.6460000000006,1.9084850188786497,0.6989700043360189,3.5435274456926633,0.0685074435258285,-0.2897813086935548,0.5696827096520434,1
EB-14170,84,6,1186.326,1.9242792860618816,0.7781512503836436,3.074204048679482,0.09737752589903771,0.09569805918442446,-0.4552259968256933,1
MG-18145,86,4,3061.5430000000006,1.9344984512435677,0.6020599913279624,3.4859403635697515,0.11605697060882003,-0.7615699255703784,0.44392400632713086,1
MM-18280,87,9,775.4139999999999,1.9395192526186185,0.9542425094393249,2.889533637872969,0.12523441123304394,0.9529660439392273,-0.8585093470037372,1
PV-18985,91,5,2876.046,1.9590413923210936,0.6989700043360189,3.4587958279509023,0.1609186107450108,-0.2897813086935548,0.3846457537062155,1
BP-11155,91,6,1697.861,1.9590413923210936,0.7781512503836436,3.229902132666492,0.1609186107450108,0.09569805918442446,-0.11521243075217713,1
BT-11530,93,5,2684.492,1.968482948553935,0.6989700043360189,3.4288621140690343,0.17817667678955657,-0.2897813086935548,0.3192764919775521,1
CS-11845,93,5,1278.954,1.968482948553935,0.6989700043360189,3.1068549245369583,0.17817667678955657,-0.2897813086935548,-0.3839229951994794,1
BF-10975,93,7,599.798,1.968482948553935,0.8450980400142568,2.7780050132901106,0.17817667678955657,0.42161622082521305,-1.1020656220241531,1
MG-17680,94,4,2350.188,1.9731278535996986,0.6020599913279624,3.3711026044406203,0.1866670226683002,-0.7615699255703784,0.1931412413661627,1
ME-18010,94,4,1256.944,1.9731278535996986,0.6020599913279624,3.099315929211218,0.1866670226683002,-0.7615699255703784,-0.4003866575624049,1
SC-20575,94,5,902.7280000000001,1.9731278535996986,0.6989700043360189,2.9555569132217943,0.1866670226683002,-0.2897813086935548,-0.7143276800213693,1
JO-15280,94,6,1934.2720000000002,1.9731278535996986,0.7781512503836436,3.2865175451311712,0.1866670226683002,0.09569805918442446,0.008424339809781809,1
AS-10630,94,7,833.398,1.9731278535996986,0.8450980400142568,2.92085245389663,0.1866670226683002,0.42161622082521305,-0.790115298414842,1
KW-16435,98,5,4416.5199999999995,1.9912260756924949,0.6989700043360189,3.645080201459208,0.21974846649637342,-0.2897813086935548,0.7914536765680944,1
LS-17200,98,6,1010.2560000000001,1.9912260756924949,0.7781512503836436,3.0044314384357977,0.21974846649637342,0.09569805918442446,-0.6075954635250521,1
KC-16540,99,4,3908.2619999999997,1.99563519459755,0.6020599913279624,3.591983670026326,0.22780782274921388,-0.7615699255703784,0.6755014404433709,1
BE-11410,100,5,2261.438,2.0,0.6989700043360189,3.3543846855477866,0.23578617907622,-0.2897813086935548,0.15663264039613123,1
BM-11575,102,6,808.162,2.0086001717619175,0.7781512503836436,2.9074984259404593,0.2515062922229638,0.09569805918442446,-0.819277832407244,1
BB-10990,107,5,744.34,2.0293837776852097,0.6989700043360189,2.8717713581192363,0.2894963051850584,-0.2897813086935548,-0.8972986238272456,1
CL-12700,107,5,2353.586,2.0293837776852097,0.6989700043360189,3.3717300720469363,0.2894963051850584,-0.2897813086935548,0.1945115054885968,1
JF-15355,107,6,1911.8439999999998,2.0293837776852097,0.7781512503836436,3.2814524524258633,0.2894963051850584,0.09569805918442446,-0.0026368125764505246,1
EH-14185,107,6,923.8839999999999,2.0293837776852097,0.7781512503836436,2.9656174459793805,0.2894963051850584,0.09569805918442446,-0.6923574827529705,1
CL-11890,108,4,1262.0140000000001,2.03342375548695,0.6020599913279624,3.1010641727282597,0.2968809144593653,-0.7615699255703784,-0.3965688423563818,1
PS-18760,109,6,2181.4790000000003,2.037426497940624,0.7781512503836436,3.3387510366086435,0.3041974618506234,0.09569805918442446,0.12249186877955193,1
TG-21640,116,4,2074.661,2.0644579892269186,0.6020599913279624,3.316947143044702,0.35360788216658073,-0.7615699255703784,0.07487651337426898,1
PF-19225,116,5,2206.128,2.0644579892269186,0.6989700043360189,3.3436307066902957,0.35360788216658073,-0.2897813086935548,0.13314809513275003,1
RD-19660,116,5,2786.6319999999996,2.0644579892269186,0.6989700043360189,3.445079619979275,0.35360788216658073,-0.2897813086935548,0.3546922907860927,1
NF-18595,116,7,2031.4720000000002,2.0644579892269186,0.8450980400142568,3.3078108407755016,0.35360788216658073,0.42161622082521305,0.05492465118220998,1
DM-12955,116,7,1322.034,2.0644579892269186,0.8450980400142568,3.121242624455603,0.35360788216658073,0.42161622082521305,-0.35250312777617765,1
GM-14695,119,3,6049.966000000001,2.075546961392531,0.47712125471966244,3.781752933982407,0.3738772328202999,-1.3698112404680178,1.0899196690853934,1
JD-15790,119,5,2152.3520000000003,2.075546961392531,0.6989700043360189,3.3329132982008938,0.3738772328202999,-0.2897813086935548,0.10974341226040227,1
TH-21235,119,8,1022.2010000000001,2.075546961392531,0.9030899869919435,3.009536301481544,0.3738772328202999,0.7039393740820636,-0.5964474606463148,1
JS-15595,121,4,1417.654,2.08278537031645,0.6020599913279624,3.1515702476125034,0.3871082019725988,-0.7615699255703784,-0.2862736467443377,1
Dl-13600,121,5,755.602,2.08278537031645,0.6989700043360189,2.878293098783695,0.3871082019725988,-0.2897813086935548,-0.8830564427833586,1
TB-21055,121,5,1467.881,2.08278537031645,0.6989700043360189,3.1666908490826664,0.3871082019725988,-0.2897813086935548,-0.25325326848794555,1
BE-11335,121,5,4204.6759999999995,2.08278537031645,0.6989700043360189,3.623732535964275,0.3871082019725988,-0.2897813086935548,0.7448346322844006,1
JL-15235,121,5,2203.7000000000003,2.08278537031645,0.6989700043360189,3.3431524716622567,0.3871082019725988,-0.2897813086935548,0.13210372520127175,1
MH-17290,121,6,2394.025,2.08278537031645,0.7781512503836436,3.3791286812856622,0.3871082019725988,0.09569805918442446,0.21066859263331433,1
SS-20875,122,5,964.636,2.0863598306747484,0.6989700043360189,2.9843634656613407,0.3936418995342944,-0.2897813086935548,-0.6514199141038959,1
CK-12325,122,5,2945.321,2.0863598306747484,0.6989700043360189,3.469132633904647,0.3936418995342944,-0.2897813086935548,0.4072192765405488,1
AR-10405,127,5,2236.1279999999997,2.103803720955957,0.6989700043360189,3.349496659725399,0.42552730095781655,-0.2897813086935548,0.14595816677147128,1
ST-20530,127,7,433.34,2.103803720955957,0.8450980400142568,2.6368287789893468,0.42552730095781655,0.42161622082521305,-1.410366364334109,1
SC-20680,128,6,1254.6399999999999,2.1072099696478683,0.7781512503836436,3.098519129449006,0.4317535271687752,0.09569805918442446,-0.4021267093450509,1
DP-13000,128,9,1050.6360000000002,2.1072099696478683,0.9542425094393249,3.0214522778048836,0.4317535271687752,0.9529660439392273,-0.5704253446433695,1
MC-17425,401,5,4432.137999999999,2.603144372620182,0.6989700043360189,3.6466132742170916,1.3382639020673035,-0.2897813086935548,0.794801601745527,1
CD-12790,401,5,1860.732,2.603144372620182,0.6989700043360189,3.2696838264877788,1.3382639020673035,-0.2897813086935548,-0.02833714472265235,1
EM-13960,153,5,933.704,2.184691430817599,0.6989700043360189,2.970209219334012,0.5733806213806266,-0.2897813086935548,-0.6823299654391425,1
GM-14680,154,6,3163.6279999999997,2.187520720836463,0.7781512503836436,3.500185410652001,0.578552234280086,0.09569805918442446,0.4750323484036132,1
AZ-10750,162,6,1622.0180000000003,2.2095150145426308,0.7781512503836436,3.210055669392584,0.6187552436170274,0.09569805918442446,-0.15855314875530624,1
CS-11860,164,6,537.6320000000001,2.214843848047698,0.7781512503836436,2.7304851101384466,0.6284957311280742,0.09569805918442446,-1.2058396140754197,1
MF-17665,423,5,937.0389999999999,2.6263403673750423,0.6989700043360189,2.971757666802737,1.3806634810748248,-0.2897813086935548,-0.6789484649592614,1
ND-18460,185,6,2893.4550000000004,2.2671717284030137,0.7781512503836436,3.4614167324560348,0.7241450068271243,0.09569805918442446,0.39036928648393787,1
TT-21220,185,8,1427.044,2.2671717284030137,0.9030899869919435,3.1544373639083454,0.7241450068271243,0.7039393740820636,-0.28001243651532765,1
SG-20470,185,8,1884.7980000000002,2.2671717284030137,0.9030899869919435,3.2752648122679666,0.7241450068271243,0.7039393740820636,-0.016149384740419215,1
DB-13405,189,4,1711.692,2.2764618041732443,0.6020599913279624,3.2334256208935512,0.7411261842143635,-0.7615699255703784,-0.10751783511925726,1
NH-18610,191,7,2673.2899999999995,2.2810333672477277,0.8450980400142568,3.4270460738213298,0.7494824695046856,0.42161622082521305,0.31531062223180384,1
ZD-21925,204,5,1493.9440000000002,2.3096301674258988,0.6989700043360189,3.174334318398521,0.8017540923141631,-0.2897813086935548,-0.23656145576484225,1
DW-13480,219,5,5271.627999999999,2.3404441148401185,0.6989700043360189,3.7219447560534413,0.85807840225345,-0.2897813086935548,0.9593105354515872,1
DN-13690,219,7,2139.79,2.3404441148401185,0.8450980400142568,3.330371153575196,0.85807840225345,0.42161622082521305,0.10419187535304889,1
EH-13945,219,8,684.171,2.3404441148401185,0.9030899869919435,2.835164661771151,0.85807840225345,0.7039393740820636,-0.9772403485341553,1
JH-15430,7,4,309.281,0.8450980400142568,0.6020599913279624,2.490353240893543,-1.8752402035322226,-0.7615699255703784,-1.730239729343832,2
SK-19990,10,3,883.409,1.0,0.47712125471966244,2.9461618194530796,-1.5920974471966995,-1.3698112404680178,-0.7348446912400959,2
BD-11635,11,3,582.646,1.041392685158225,0.47712125471966244,2.765404769267844,-1.51643643574851,-1.3698112404680178,-1.1295820422247054,2
AY-10555,16,4,497.01400000000007,1.2041199826559248,0.6020599913279624,2.696368622208408,-1.2189898731048223,-0.7615699255703784,-1.2803432201953533,2
AR-10510,16,5,264.86400000000003,1.2041199826559248,0.6989700043360189,2.423022933518754,-1.2189898731048223,-0.2897813086935548,-1.8772756936222241,2
PL-18925,17,5,239.481,1.2304489213782739,0.6989700043360189,2.37927106295943,-1.1708636371170973,-0.2897813086935548,-1.972821053913901,2
AW-10840,22,4,649.376,1.3424226808222062,0.6020599913279624,2.8124962336891604,-0.9661886356573108,-0.7615699255703784,-1.02674367492115,2
AH-10585,23,4,738.504,1.3617278360175928,0.6020599913279624,2.8683528519475257,-0.930901058573006,-0.7615699255703784,-0.9047639595868343,2
RB-19570,27,5,528.5459999999999,1.4313637641589874,0.6989700043360189,2.7230827904642725,-0.8036146857230333,-0.2897813086935548,-1.2220048040712201,2
TZ-21580,37,4,1707.2860000000003,1.568201724066995,0.6020599913279624,3.232306279063022,-0.553490819354596,-0.7615699255703784,-0.109962254457682,2
BP-11230,41,5,1181.4900000000002,1.6127838567197355,0.6989700043360189,3.0724300501637343,-0.47199986905432434,-0.2897813086935548,-0.4591000558128218,2
TS-21505,13,6,2243.274,1.1139433523068367,0.7781512503836436,3.3508823228118776,-1.383822259192386,0.09569805918442446,0.14898417862303218,2
MW-18220,19,7,5341.9,1.2787536009528289,0.8450980400142568,3.7276957537986664,-1.0825683042504084,0.42161622082521305,0.9718695676616294,2
AC-10450,13,7,5527.8460000000005,1.1139433523068367,0.8450980400142568,3.7425559355452616,-1.383822259192386,0.42161622082521305,1.0043212411747213,2
DR-12880,5,9,6528.033999999998,0.6989700043360189,0.9542425094393249,3.8147824076903407,-2.1423452472878983,0.9529660439392273,1.1620494529169207,2
DK-13225,12,9,4802.394,1.0791812460476249,0.9542425094393249,3.6814577877506744,-1.4473633440383586,0.9529660439392273,0.870895070600538,2
BP-11095,19,12,2442.044,1.2787536009528289,1.0791812460476249,3.387753484664168,-1.0825683042504084,1.5612073588368671,0.2295034432513431,2
EB-13975,2,4,1643.255,0.3010299956639812,0.6020599913279624,3.2157049624002108,-2.86973327337842,-0.7615699255703784,-0.1462162194101926,2
JM-15580,2,5,303.948,0.3010299956639812,0.6989700043360189,2.4827992900405076,-2.86973327337842,-0.2897813086935548,-1.746736051595935,2
PO-18865,2,7,2493.214,0.3010299956639812,0.8450980400142568,3.3967595568954287,-2.86973327337842,0.42161622082521305,0.2491709090110511,2
CC-12430,2,10,2870.05,0.3010299956639812,1.0,3.457889462774043,-2.86973327337842,1.1757279909588874,0.38266643290754365,2
KH-16360,3,6,3100.612,0.47712125471966244,0.7781512503836436,3.49144742350863,-2.5478589442207573,0.09569805918442446,0.4559503270142556,2
BS-11755,3,7,2562.382,0.47712125471966244,0.8450980400142568,3.408643874872074,-2.5478589442207573,0.42161622082521305,0.27512388949813193,2
MC-17845,3,7,3805.7140000000004,0.47712125471966244,0.8450980400142568,3.5804361478793147,-2.5478589442207573,0.42161622082521305,0.6502839548842952,2
KB-16600,3,7,983.922,0.47712125471966244,0.8450980400142568,2.992960671284731,-2.5478589442207573,0.42161622082521305,-0.6326453314794873,2
BP-11185,3,9,3675.8609999999994,0.47712125471966244,0.9542425094393249,3.5653590804958104,-2.5478589442207573,0.9529660439392273,0.6173586463915863,2
JG-15160,3,11,6366.392000000001,0.47712125471966244,1.041392685158225,3.8038933760687685,-2.5478589442207573,1.377240683749397,1.1382699793490447,2
PC-18745,4,4,1832.064,0.6020599913279624,0.6020599913279624,3.2629406409264567,-2.3194854732872208,-0.7615699255703784,-0.04306291726068716,2
LO-17170,4,5,644.3499999999999,0.6020599913279624,0.6989700043360189,2.80912183285429,-2.3194854732872208,-0.2897813086935548,-1.0341126934205773,2
